Distance(mi),cluster_location,Crossing,Junction,Traffic_Calming,Visibility(mi),Sunrise_Sunset,Weather_Condition,Month,Day_of_Week,Hour,Severity,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Wind_Speed(mph),Precipitation(in)
1.025,1,0,1,0,2.302585092994046,0,Cloudy,10,1,20,2,55.0,55.0,83.0,29.9,8.0,0.0
1.109,4,0,0,0,2.302585092994046,1,Fair,5,6,16,2,82.0,82.0,34.0,29.64,8.0,0.0
1.55,6,0,0,0,2.302585092994046,1,Fair,5,5,9,2,57.0,57.0,64.0,30.09,6.0,0.0
1.12,6,0,1,1,2.302585092994046,0,Cloudy,5,2,4,2,49.0,49.0,83.0,30.17,0.0,0.0
0.09,3,0,0,0,2.302585092994046,1,Cloudy,11,3,12,2,51.0,51.0,89.0,30.16,12.0,0.01
0.012,3,0,0,0,0.6931471805599453,0,Fog,6,0,0,2,61.0,61.0,93.0,29.88,0.0,0.0
1.3769999999999998,0,0,0,0,2.302585092994046,1,Fair,7,0,18,2,88.0,88.0,37.0,29.86,18.0,0.0
2.95,0,0,0,0,2.302585092994046,1,Fair,5,2,6,2,52.0,52.0,77.0,30.08,0.0,0.0
0.8109999999999999,2,0,1,0,2.302585092994046,1,Fair,12,4,15,2,44.0,44.0,76.0,29.95,3.0,0.0
0.91,2,0,0,0,2.302585092994046,1,Cloudy,9,1,8,2,53.0,53.0,93.0,29.87,12.0,0.05
0.7709999999999999,0,0,0,0,2.302585092994046,1,Cloudy,9,3,7,2,61.0,61.0,75.0,30.13,6.0,0.0
1.127,4,0,0,0,2.302585092994046,0,Cloudy,12,0,6,2,27.0,27.0,96.0,29.51,0.0,0.0
1.4340000000000002,1,0,0,0,2.302585092994046,1,Cloudy,5,0,11,2,59.0,59.0,51.0,30.18,8.0,0.0
0.019,0,0,0,0,2.302585092994046,0,Cloudy,7,1,2,2,63.0,63.0,75.0,30.11,5.0,0.0
0.026,3,0,0,0,2.302585092994046,1,Fair,6,0,16,4,65.0,65.0,32.0,29.86,6.0,0.0
2.877,9,0,0,0,2.302585092994046,1,Cloudy,7,3,7,2,65.0,65.0,73.0,29.96,0.0,0.0
2.306,9,0,0,0,1.791759469228055,1,Rain,6,4,11,2,58.0,58.0,70.0,29.9,5.0,0.01
1.047,3,0,0,0,2.302585092994046,0,Fair,7,5,22,2,68.0,68.0,59.0,30.07,5.0,0.0
0.039,6,1,0,0,1.9459101490553132,1,Rain,4,0,11,2,50.0,50.0,83.0,29.92,6.0,0.01
0.053,1,0,0,0,2.1972245773362196,0,Rain,10,1,21,2,50.0,50.0,74.0,30.03,6.0,0.05
0.124,1,0,0,0,2.302585092994046,1,Fair,6,6,14,2,109.0,109.0,17.0,29.73,14.0,0.0
0.2769999999999999,5,0,0,0,2.302585092994046,0,Cloudy,10,2,21,2,51.0,51.0,83.0,30.14,5.0,0.01
0.044,5,0,0,0,2.302585092994046,1,Cloudy,10,4,16,2,60.0,60.0,46.0,30.03,3.0,0.0
0.027,9,1,0,0,2.302585092994046,1,Cloudy,10,5,16,2,63.0,63.0,58.0,30.2,0.0,0.0
0.503,1,0,0,0,2.302585092994046,1,Cloudy,12,1,16,2,42.0,37.0,67.0,30.01,9.0,0.0
1.569,1,0,0,0,2.302585092994046,1,Fair,4,2,10,2,59.0,59.0,28.0,30.14,7.0,0.0
0.158,5,0,1,0,2.302585092994046,0,Cloudy,11,6,6,2,61.0,61.0,81.0,30.09,17.0,0.0
0.574,5,0,0,0,2.302585092994046,1,Fair,6,1,18,2,93.0,93.0,30.0,29.79,10.0,0.0
0.45,3,0,0,0,2.302585092994046,1,Fair,7,3,19,2,92.0,92.0,25.0,29.83,6.0,0.0
0.263,6,0,0,0,2.302585092994046,1,Cloudy,10,6,16,2,58.0,58.0,72.0,29.67,20.0,0.0
0.999,1,0,0,0,2.302585092994046,0,Fair,7,0,21,2,80.0,80.0,45.0,29.89,14.0,0.0
0.654,0,0,0,0,2.302585092994046,1,Rain,9,1,16,2,59.0,59.0,75.0,30.09,5.0,0.0
0.162,1,1,0,0,2.302585092994046,1,Fair,6,6,14,2,109.0,109.0,17.0,29.73,14.0,0.0
1.137,6,0,0,0,2.302585092994046,1,Cloudy,7,5,15,2,82.0,82.0,44.0,29.97,8.0,0.0
1.5730000000000002,5,0,0,0,1.3862943611198906,0,Rain,11,0,22,2,43.0,39.0,86.0,29.94,7.0,0.09
0.503,1,0,0,0,2.302585092994046,1,Fair,9,5,12,2,73.0,73.0,48.0,29.88,7.0,0.0
4.221,9,0,0,0,2.302585092994046,1,Fair,4,4,7,2,32.0,32.0,79.0,30.23,0.0,0.0
0.095,6,0,0,0,2.302585092994046,1,Fair,8,1,16,2,91.0,91.0,32.0,29.96,15.0,0.0
0.857,0,0,0,0,2.302585092994046,0,Fair,9,4,6,2,56.0,56.0,84.0,30.03,3.0,0.0
0.465,9,1,0,0,2.302585092994046,1,Fair,10,0,14,2,66.0,66.0,65.0,29.82,5.0,0.0
0.888,1,0,0,0,2.302585092994046,0,Fair,12,4,17,2,45.0,43.0,71.0,30.13,5.0,0.0
1.014,1,0,0,0,2.302585092994046,0,Fair,6,0,0,2,85.0,85.0,53.0,29.67,5.0,0.0
2.056,2,0,0,0,2.302585092994046,1,Cloudy,5,4,10,2,53.0,53.0,66.0,30.03,6.0,0.0
1.463,9,0,0,0,2.302585092994046,1,Cloudy,11,1,11,2,52.0,52.0,69.0,30.17,6.0,0.0
0.999,0,0,0,0,2.302585092994046,0,Cloudy,10,6,21,2,58.0,58.0,49.0,29.24,15.0,0.0
0.8420000000000001,1,0,0,0,2.302585092994046,1,Cloudy,10,2,13,2,53.0,53.0,77.0,30.13,6.0,0.0
0.607,2,0,1,0,2.302585092994046,1,Cloudy,11,3,16,2,55.0,55.0,80.0,29.76,10.0,0.0
1.062,9,0,0,0,2.302585092994046,1,Fair,9,2,9,2,61.0,61.0,52.0,30.07,9.0,0.0
1.651,1,0,0,0,2.302585092994046,1,Cloudy,3,1,10,2,48.0,45.0,74.0,30.06,7.0,0.0
0.0289999999999999,2,1,0,0,2.302585092994046,1,Fair,7,4,16,2,85.0,85.0,28.0,29.94,6.0,0.0
2.763,2,0,0,0,2.302585092994046,1,Fair,5,2,13,2,66.0,66.0,45.0,29.88,5.0,0.0
0.136,4,0,0,0,2.302585092994046,0,Fair,9,5,5,2,53.0,53.0,77.0,29.96,0.0,0.0
5.048,1,0,1,0,2.302585092994046,1,Fair,12,1,13,2,45.0,41.0,63.0,29.84,8.0,0.0
0.039,3,0,0,0,2.302585092994046,0,Fair,7,0,22,2,74.0,74.0,57.0,29.96,5.0,0.0
0.574,5,0,0,0,2.302585092994046,0,Cloudy,12,5,1,2,38.0,29.0,83.0,29.55,15.0,0.0
0.126,5,1,0,0,2.302585092994046,0,Cloudy,3,2,3,2,45.0,45.0,74.0,30.29,0.0,0.0
0.251,0,0,0,0,2.302585092994046,0,Fair,8,6,23,2,61.0,61.0,64.0,29.92,9.0,0.0
0.176,8,0,0,0,2.302585092994046,0,Fair,11,3,19,2,53.0,53.0,57.0,30.19,7.0,0.0
0.5670000000000001,3,0,0,0,2.302585092994046,1,Cloudy,5,0,13,2,60.0,60.0,64.0,29.96,3.0,0.0
1.111,9,0,0,0,2.302585092994046,1,Cloudy,5,0,9,2,53.0,53.0,83.0,30.1,5.0,0.0
0.591,6,0,0,0,2.302585092994046,1,Cloudy,4,2,14,2,69.0,69.0,39.0,30.22,5.0,0.0
0.3289999999999999,6,0,0,0,2.302585092994046,1,Fair,4,0,18,2,59.0,59.0,36.0,30.09,6.0,0.0
0.289,6,0,0,0,2.302585092994046,1,Fair,7,5,10,2,69.0,69.0,63.0,30.15,5.0,0.0
0.833,1,0,0,0,2.1972245773362196,1,Rain,10,1,13,2,58.0,58.0,84.0,29.93,9.0,0.03
0.5710000000000001,1,0,0,0,2.302585092994046,1,Fair,6,0,9,2,74.0,74.0,55.0,29.84,5.0,0.0
0.2689999999999999,1,0,0,0,2.302585092994046,1,Fair,12,4,15,2,48.0,48.0,63.0,30.13,0.0,0.0
2.174,6,0,0,0,2.302585092994046,1,Cloudy,5,3,14,2,63.0,63.0,48.0,30.06,23.0,0.0
2.061,6,0,1,0,2.302585092994046,1,Cloudy,3,4,8,2,45.0,45.0,76.0,30.25,0.0,0.0
0.125,1,0,0,0,2.302585092994046,0,Cloudy,12,3,20,2,43.0,43.0,80.0,30.04,0.0,0.0
0.023,1,1,0,0,2.302585092994046,1,Cloudy,11,3,16,2,56.0,56.0,77.0,29.96,14.0,0.0
0.299,1,0,0,0,2.302585092994046,1,Fair,7,2,17,2,93.0,93.0,24.0,29.96,8.0,0.0
0.048,0,0,0,0,2.302585092994046,1,Fair,4,3,13,2,63.0,63.0,41.0,29.92,5.0,0.0
3.011,1,0,0,0,2.302585092994046,1,Cloudy,11,2,16,2,54.0,54.0,66.0,30.22,6.0,0.0
3.133,9,0,1,0,2.302585092994046,1,Fair,10,0,14,2,66.0,66.0,65.0,29.82,5.0,0.0
1.117,1,0,0,0,2.302585092994046,1,Cloudy,9,2,13,2,66.0,66.0,43.0,30.11,6.0,0.0
0.841,1,0,1,0,2.302585092994046,1,Cloudy,8,5,11,2,79.0,79.0,52.0,30.08,3.0,0.0
0.627,1,0,0,0,2.302585092994046,1,Cloudy,6,4,18,2,63.0,63.0,70.0,29.9,9.0,0.0
1.541,1,1,0,0,2.302585092994046,1,Fair,4,2,6,2,46.0,41.0,47.0,30.16,10.0,0.0
0.106,2,0,0,0,2.302585092994046,1,Cloudy,8,4,11,2,69.0,69.0,49.0,29.93,13.0,0.0
0.55,5,0,0,0,2.302585092994046,1,Fair,6,2,18,2,79.0,79.0,29.0,30.13,12.0,0.0
1.615,5,0,0,0,2.302585092994046,1,Rain,3,4,10,2,50.0,50.0,83.0,30.01,9.0,0.02
1.894,1,0,0,0,2.302585092994046,0,Fair,9,2,5,2,53.0,53.0,80.0,29.99,3.0,0.0
0.225,0,1,0,0,2.302585092994046,1,Cloudy,9,2,17,2,66.0,66.0,50.0,30.09,6.0,0.0
1.696,1,0,0,0,2.302585092994046,0,Fair,3,2,6,2,35.0,35.0,85.0,30.32,0.0,0.0
1.614,6,0,0,0,2.302585092994046,1,Fair,4,0,7,2,49.0,49.0,71.0,30.21,3.0,0.0
0.433,1,0,0,0,2.302585092994046,1,Fair,7,2,19,2,75.0,75.0,34.0,30.09,9.0,0.0
0.138,0,0,0,1,2.302585092994046,0,Cloudy,11,0,18,2,48.0,43.0,68.0,30.11,12.0,0.0
0.414,1,0,1,0,2.302585092994046,1,Fair,7,4,16,2,86.0,86.0,37.0,29.92,8.0,0.0
0.642,6,0,1,0,2.302585092994046,1,Cloudy,5,0,19,2,61.0,61.0,78.0,30.03,5.0,0.0
0.057,1,0,0,0,2.302585092994046,1,Cloudy,8,1,12,2,80.0,80.0,43.0,30.03,8.0,0.0
0.701,6,0,1,0,2.302585092994046,1,Cloudy,5,0,16,2,66.0,66.0,52.0,29.95,5.0,0.0
0.231,5,0,0,0,2.1972245773362196,1,Rain,12,5,16,2,52.0,52.0,74.0,29.85,12.0,0.05
1.429,6,0,0,0,2.302585092994046,1,Fair,7,0,9,2,68.0,68.0,63.0,29.97,10.0,0.0
1.483,0,0,0,1,2.302585092994046,1,Fair,6,0,15,2,115.0,115.0,13.0,29.54,16.0,0.0
0.155,9,0,0,0,2.302585092994046,1,Cloudy,6,2,17,2,78.0,78.0,50.0,29.88,10.0,0.0
0.314,9,0,0,0,2.302585092994046,1,Cloudy,5,0,12,2,57.0,57.0,83.0,30.08,3.0,0.0
0.728,5,0,0,0,1.6094379124341003,1,Rain,3,6,15,2,45.0,41.0,68.0,30.18,7.0,0.01
0.272,4,0,0,0,2.302585092994046,1,Cloudy,6,0,16,2,63.0,63.0,38.0,29.68,5.0,0.0
0.521,1,0,1,0,2.302585092994046,0,Cloudy,8,3,22,2,66.0,66.0,70.0,30.07,10.0,0.0
0.214,8,1,0,0,2.302585092994046,0,Cloudy,10,1,7,2,52.0,52.0,83.0,29.77,8.0,0.01
0.0289999999999999,4,0,0,0,2.302585092994046,1,Fair,8,0,16,2,88.0,88.0,40.0,29.95,12.0,0.0
1.547,6,0,1,0,2.302585092994046,1,Fair,7,4,7,2,71.0,71.0,61.0,29.95,0.0,0.0
1.829,9,0,0,0,2.302585092994046,1,Cloudy,11,1,12,2,52.0,52.0,66.0,30.02,9.0,0.0
2.652,4,0,0,0,1.3862943611198906,1,Rain,12,5,9,2,46.0,38.0,89.0,29.42,21.0,0.07
0.2789999999999999,9,0,0,0,2.302585092994046,0,Fair,10,4,18,2,58.0,58.0,70.0,30.11,0.0,0.0
0.987,5,0,0,0,2.302585092994046,1,Fair,4,3,19,2,60.0,60.0,51.0,29.91,8.0,0.0
0.519,5,0,0,0,2.302585092994046,1,Cloudy,8,5,16,2,81.0,81.0,54.0,29.88,9.0,0.0
0.562,0,0,0,0,2.302585092994046,1,Fair,3,2,16,2,61.0,61.0,38.0,29.93,6.0,0.0
2.662,4,0,0,0,2.0794415416798357,0,Rain,11,4,6,2,50.0,50.0,93.0,29.72,8.0,0.04
0.0819999999999999,1,0,0,0,2.302585092994046,1,Fair,4,4,18,2,55.0,55.0,47.0,30.1,10.0,0.0
0.51,6,0,0,0,2.302585092994046,0,Rain,11,4,5,2,62.0,62.0,86.0,30.13,14.0,0.05
4.123,2,0,1,0,1.791759469228055,1,Fog,8,4,16,2,95.0,95.0,30.0,29.73,3.0,0.0
0.861,6,0,1,0,1.6094379124341003,1,Rain,11,3,12,2,58.0,58.0,81.0,29.74,17.0,0.02
0.065,7,1,0,0,2.302585092994046,1,Cloudy,10,3,9,2,60.0,60.0,53.0,29.79,16.0,0.0
1.653,9,0,0,0,2.302585092994046,1,Fair,5,5,15,2,79.0,79.0,29.0,29.96,8.0,0.0
0.747,6,0,0,0,1.6094379124341003,0,Rain,12,5,18,2,51.0,51.0,86.0,30.15,16.0,0.0
0.867,6,0,0,0,2.1972245773362196,0,Rain,11,3,22,2,58.0,58.0,90.0,30.14,7.0,0.0
0.2019999999999999,1,0,1,0,2.302585092994046,0,Cloudy,12,3,5,2,45.0,43.0,80.0,29.51,5.0,0.0
0.022,1,0,0,0,2.302585092994046,0,Fair,4,3,5,2,45.0,45.0,71.0,30.06,0.0,0.0
0.716,4,0,0,0,2.302585092994046,1,Rain,9,5,10,2,60.0,60.0,86.0,29.73,8.0,0.05
1.198,5,0,0,0,2.302585092994046,1,Cloudy,10,2,15,2,54.0,54.0,72.0,30.11,5.0,0.0
1.959,5,0,0,0,2.302585092994046,1,Fair,6,3,17,2,81.0,81.0,41.0,29.89,9.0,0.0
0.196,6,0,0,0,2.302585092994046,1,Fair,6,4,16,2,91.0,91.0,35.0,29.89,13.0,0.0
0.248,6,0,0,0,2.302585092994046,1,Fair,5,2,8,2,51.0,51.0,68.0,30.11,0.0,0.0
2.228,4,0,0,0,2.302585092994046,1,Cloudy,4,0,6,2,49.0,49.0,77.0,29.85,3.0,0.0
0.964,0,0,0,0,2.302585092994046,1,Cloudy,12,4,15,2,47.0,42.0,77.0,30.11,12.0,0.0
2.592,9,0,1,0,2.302585092994046,1,Cloudy,12,2,15,2,33.0,25.0,61.0,29.93,10.0,0.0
5.3,9,0,0,0,2.302585092994046,1,Cloudy,12,0,14,2,41.0,38.0,89.0,29.39,5.0,0.0
0.634,6,0,0,0,2.302585092994046,1,Cloudy,9,4,13,2,67.0,67.0,63.0,30.0,6.0,0.0
0.031,7,1,0,0,2.302585092994046,0,Fair,10,5,20,4,56.0,56.0,84.0,29.85,0.0,0.0
0.0279999999999999,7,0,0,0,2.302585092994046,1,Fair,7,4,18,2,83.0,83.0,42.0,29.9,7.0,0.0
0.165,5,0,1,0,2.302585092994046,0,Fair,4,1,2,4,43.0,38.0,74.0,30.15,9.0,0.0
0.513,5,0,1,0,2.302585092994046,0,Fair,3,1,19,2,46.0,44.0,68.0,29.92,5.0,0.0
0.362,6,0,0,0,1.6094379124341003,0,Rain,11,3,18,2,44.0,37.0,85.0,29.83,14.0,0.04
2.488,6,0,0,0,2.302585092994046,1,Fair,8,0,15,2,72.0,72.0,38.0,30.0,8.0,0.0
1.469,6,0,0,0,2.302585092994046,1,Cloudy,5,2,18,2,71.0,71.0,36.0,29.96,0.0,0.0
4.308,2,0,0,0,2.302585092994046,1,Fair,4,4,9,2,59.0,59.0,49.0,30.16,7.0,0.0
0.845,6,0,0,0,2.302585092994046,1,Fair,9,3,9,2,64.0,64.0,54.0,30.03,3.0,0.0
0.962,1,0,1,0,2.302585092994046,1,Fair,6,3,11,2,72.0,72.0,53.0,30.03,6.0,0.0
0.6859999999999999,6,0,0,0,2.302585092994046,1,Cloudy,6,2,15,2,69.0,69.0,35.0,30.07,12.0,0.0
0.471,6,0,0,0,2.302585092994046,1,Fair,4,0,13,2,65.0,65.0,16.0,30.13,15.0,0.0
0.557,4,1,0,0,2.302585092994046,1,Cloudy,10,1,15,2,56.0,56.0,77.0,29.61,10.0,0.0
0.337,2,0,0,0,2.302585092994046,1,Fair,5,2,8,2,49.0,49.0,86.0,29.82,3.0,0.0
0.319,6,0,0,0,2.302585092994046,1,Fair,5,5,17,2,80.0,80.0,29.0,29.96,13.0,0.0
0.481,1,0,0,0,2.302585092994046,0,Rain,12,0,4,2,40.0,34.0,86.0,29.92,9.0,0.01
0.916,6,0,0,0,2.0794415416798357,0,Rain,12,6,20,2,41.0,36.0,82.0,29.6,7.0,0.12
0.314,9,0,0,0,2.302585092994046,1,Fair,5,2,17,2,82.0,82.0,21.0,29.77,14.0,0.0
0.155,7,0,0,0,2.302585092994046,1,Fair,6,3,13,2,79.0,79.0,45.0,30.0,6.0,0.0
1.7380000000000002,0,0,0,0,2.302585092994046,1,Fair,6,1,14,2,88.0,88.0,31.0,29.89,10.0,0.0
0.5660000000000001,0,0,0,0,2.302585092994046,1,Fair,9,0,10,2,66.0,66.0,59.0,30.13,0.0,0.0
1.12,1,0,1,0,2.302585092994046,1,Cloudy,5,4,11,2,60.0,60.0,53.0,30.28,3.0,0.0
2.459,1,0,1,0,2.302585092994046,1,Cloudy,3,4,13,2,51.0,51.0,59.0,30.3,3.0,0.0
3.138,3,0,0,0,2.302585092994046,1,Fair,6,1,18,2,93.0,93.0,27.0,29.76,3.0,0.0
1.1909999999999998,6,0,0,0,2.302585092994046,0,Cloudy,11,6,18,2,47.0,42.0,83.0,30.13,12.0,0.0
0.299,0,0,0,0,2.302585092994046,1,Fair,4,0,10,2,56.0,56.0,57.0,30.22,6.0,0.0
0.045,7,1,0,0,2.302585092994046,1,Rain,9,1,16,2,59.0,59.0,75.0,30.09,5.0,0.0
0.805,1,0,1,0,2.302585092994046,1,Fair,4,4,10,2,47.0,47.0,59.0,30.23,0.0,0.0
2.82,0,0,0,0,2.302585092994046,1,Cloudy,4,4,10,2,54.0,54.0,55.0,30.0,6.0,0.0
0.406,2,0,0,0,2.302585092994046,1,Fair,6,1,14,2,90.0,90.0,34.0,29.67,0.0,0.0
0.8640000000000001,4,0,0,0,2.302585092994046,1,Fair,7,4,18,2,84.0,84.0,44.0,29.71,12.0,0.0
2.503,9,0,0,0,2.302585092994046,1,Fair,7,4,7,2,60.0,60.0,62.0,30.23,5.0,0.0
0.033,6,1,0,0,2.302585092994046,1,Cloudy,10,3,15,2,55.0,55.0,83.0,30.23,0.0,0.0
0.226,9,0,0,0,2.302585092994046,1,Cloudy,11,2,15,2,53.0,53.0,71.0,30.22,6.0,0.0
0.143,9,1,0,0,2.302585092994046,1,Fair,5,0,16,2,69.0,69.0,32.0,30.15,12.0,0.0
2.309,1,0,1,0,2.302585092994046,1,Cloudy,6,3,11,2,63.0,63.0,43.0,30.17,3.0,0.0
26.005,8,0,0,0,2.302585092994046,0,Fair,10,4,21,2,53.0,53.0,86.0,29.81,5.0,0.0
0.259,5,0,0,0,1.3862943611198906,0,Rain,9,0,4,2,61.0,61.0,81.0,29.81,8.0,0.04
6.013999999999999,0,0,0,0,2.302585092994046,1,Cloudy,3,1,15,2,54.0,54.0,55.0,29.96,8.0,0.0
0.173,5,0,0,0,2.302585092994046,1,Cloudy,12,3,8,2,51.0,51.0,80.0,30.24,5.0,0.0
0.142,7,0,0,0,1.791759469228055,1,Fog,8,3,17,2,103.0,103.0,24.0,29.82,10.0,0.0
0.046,5,0,0,0,2.302585092994046,1,Cloudy,8,3,10,2,81.0,81.0,52.0,29.95,7.0,0.0
0.7979999999999999,0,0,0,1,2.302585092994046,0,Fair,9,1,6,2,54.0,54.0,83.0,30.15,7.0,0.0
0.023,6,1,0,0,2.302585092994046,1,Cloudy,12,6,15,2,47.0,45.0,66.0,30.45,5.0,0.0
0.392,2,0,1,0,2.302585092994046,1,Cloudy,5,3,9,2,55.0,55.0,83.0,29.97,10.0,0.0
0.024,6,0,0,0,2.302585092994046,0,Fair,3,1,23,2,44.0,44.0,68.0,30.07,0.0,0.0
0.999,0,0,0,0,2.1972245773362196,1,Rain,10,1,17,2,55.0,55.0,80.0,29.88,10.0,0.0
1.002,1,0,0,0,2.302585092994046,1,Fair,9,0,12,2,63.0,63.0,70.0,30.33,9.0,0.0
1.177,1,0,1,0,2.302585092994046,1,Fair,9,2,18,2,69.0,69.0,32.0,30.03,15.0,0.0
1.25,1,0,0,0,2.302585092994046,1,Cloudy,8,1,13,2,87.0,87.0,37.0,30.0,10.0,0.0
0.593,1,0,0,0,2.302585092994046,1,Cloudy,6,1,14,2,79.0,79.0,45.0,29.83,5.0,0.0
1.58,1,1,0,0,2.302585092994046,1,Cloudy,4,0,6,2,49.0,49.0,80.0,29.87,0.0,0.0
1.1740000000000002,6,0,0,0,2.302585092994046,1,Rain,10,1,16,2,57.0,57.0,83.0,29.96,7.0,0.0
2.639,1,0,0,0,2.302585092994046,1,Fair,6,4,10,2,64.0,64.0,46.0,30.09,5.0,0.0
0.207,0,0,0,0,2.302585092994046,0,Cloudy,11,0,17,2,49.0,44.0,69.0,30.07,12.0,0.0
0.8220000000000001,0,0,0,0,2.302585092994046,0,Fair,9,4,5,2,58.0,58.0,81.0,30.04,7.0,0.0
0.021,0,1,0,0,2.302585092994046,1,Cloudy,10,0,11,2,51.0,51.0,68.0,30.25,8.0,0.0
0.718,4,0,1,0,1.3862943611198906,0,Rain,11,0,21,2,43.0,43.0,89.0,29.96,0.0,0.07
0.4639999999999999,5,0,0,0,2.302585092994046,1,Cloudy,10,6,14,2,59.0,59.0,58.0,30.19,5.0,0.0
2.41,4,0,0,0,2.302585092994046,1,Fair,7,1,15,2,85.0,85.0,38.0,29.8,7.0,0.0
0.718,4,0,1,0,1.6094379124341003,0,Rain,12,5,21,2,41.0,41.0,82.0,29.96,3.0,0.13
0.68,4,0,0,0,2.302585092994046,1,Fair,6,0,10,2,81.0,81.0,41.0,29.83,5.0,0.0
0.604,6,0,0,0,1.6094379124341003,1,Rain,11,3,12,2,58.0,58.0,81.0,29.74,17.0,0.02
0.236,9,0,0,0,2.302585092994046,1,Fair,9,2,9,2,61.0,61.0,52.0,30.07,9.0,0.0
0.013,0,1,0,0,2.302585092994046,0,Fair,9,0,22,2,71.0,71.0,55.0,30.0,7.0,0.0
0.738,0,0,0,1,2.302585092994046,1,Cloudy,11,1,14,2,51.0,51.0,66.0,30.18,9.0,0.0
0.179,0,0,0,1,2.302585092994046,1,Cloudy,10,4,15,2,60.0,60.0,51.0,30.02,7.0,0.0
0.141,0,0,0,1,2.302585092994046,1,Fair,9,2,10,2,66.0,66.0,47.0,30.09,7.0,0.0
1.3530000000000002,1,0,0,0,2.302585092994046,1,Fair,7,4,17,2,85.0,85.0,25.0,30.14,8.0,0.0
0.356,1,0,1,0,2.302585092994046,0,Cloudy,8,3,2,2,64.0,64.0,67.0,30.08,5.0,0.0
0.545,6,0,0,0,2.302585092994046,1,Fair,7,3,15,2,81.0,81.0,25.0,30.08,9.0,0.0
0.012,3,0,0,0,2.302585092994046,1,Cloudy,10,6,11,2,56.0,56.0,72.0,30.21,5.0,0.01
0.026,6,1,0,0,2.302585092994046,0,Cloudy,12,4,6,2,42.0,42.0,82.0,30.15,3.0,0.0
1.569,5,0,0,0,2.302585092994046,1,Cloudy,12,4,11,2,42.0,35.0,73.0,30.31,13.0,0.0
2.555,5,0,0,0,2.302585092994046,1,Cloudy,12,5,11,2,50.0,50.0,77.0,30.09,12.0,0.0
1.915,3,0,0,0,2.302585092994046,0,Cloudy,11,4,22,2,57.0,57.0,87.0,30.29,5.0,0.0
0.024,0,0,0,0,2.302585092994046,0,Cloudy,9,0,19,2,58.0,58.0,84.0,29.87,9.0,0.0
1.55,6,0,0,0,2.302585092994046,0,Cloudy,11,6,17,2,47.0,42.0,83.0,30.13,12.0,0.0
1.315,5,0,0,0,2.302585092994046,1,Cloudy,8,4,13,2,87.0,87.0,46.0,29.97,0.0,0.0
0.054,6,0,0,0,2.302585092994046,1,Fair,7,6,17,2,89.0,89.0,34.0,29.92,16.0,0.0
0.535,1,0,0,0,2.302585092994046,1,Cloudy,3,4,13,2,51.0,51.0,59.0,30.3,3.0,0.0
1.012,5,0,0,0,1.6094379124341003,0,Rain,11,3,5,2,50.0,50.0,86.0,30.17,15.0,0.28
1.5730000000000002,5,0,0,0,2.302585092994046,0,Rain,6,5,23,2,63.0,63.0,90.0,29.83,8.0,0.15
0.807,1,0,0,0,2.302585092994046,0,Cloudy,11,2,19,2,52.0,52.0,74.0,30.16,9.0,0.0
0.826,1,0,1,0,2.302585092994046,1,Fair,4,2,10,2,59.0,59.0,28.0,30.14,7.0,0.0
0.746,2,0,0,0,1.6094379124341003,0,Cloudy,10,4,4,2,50.0,50.0,100.0,29.99,0.0,0.0
0.018,1,0,0,0,2.302585092994046,1,Fair,7,4,9,2,65.0,65.0,63.0,30.07,7.0,0.0
1.394,2,0,0,0,2.302585092994046,1,Cloudy,9,2,11,2,63.0,63.0,72.0,29.97,7.0,0.0
1.894,0,0,0,0,2.302585092994046,1,Cloudy,5,3,10,2,53.0,,59.0,30.14,,0.0
2.369,2,0,0,0,2.302585092994046,1,Fair,4,1,14,2,71.0,71.0,22.0,29.91,7.0,0.0
1.028,2,0,0,0,2.302585092994046,1,Fair,8,3,8,2,75.0,75.0,69.0,29.95,0.0,0.0
0.376,0,0,0,0,2.302585092994046,0,Cloudy,12,3,5,2,36.0,30.0,79.0,29.69,8.0,0.0
0.009,3,0,0,0,2.302585092994046,1,Fair,5,4,18,2,62.0,62.0,52.0,30.1,3.0,0.0
0.326,0,0,0,0,2.302585092994046,1,Rain,12,3,10,2,42.0,39.0,82.0,30.0,5.0,0.02
0.8640000000000001,0,0,0,0,1.0986122886681098,1,Rain,10,1,9,2,56.0,56.0,87.0,29.87,13.0,0.05
0.018,0,0,0,0,2.302585092994046,0,Cloudy,11,4,19,2,45.0,45.0,86.0,30.36,0.0,0.0
0.391,9,0,0,0,2.302585092994046,1,Cloudy,5,0,8,2,52.0,52.0,66.0,30.2,5.0,0.0
0.58,6,1,0,0,2.302585092994046,1,Cloudy,5,0,13,2,64.0,64.0,45.0,30.17,5.0,0.0
0.457,6,0,1,0,2.302585092994046,1,Cloudy,9,4,12,2,72.0,72.0,28.0,29.79,13.0,0.0
0.0969999999999999,6,1,0,0,2.302585092994046,1,Cloudy,5,6,6,2,51.0,51.0,71.0,30.21,3.0,0.0
0.053,2,1,0,0,2.1972245773362196,1,Cloudy,11,4,10,2,61.0,61.0,97.0,30.0,12.0,0.01
0.3989999999999999,6,0,0,0,2.302585092994046,1,Fair,11,1,12,2,52.0,52.0,66.0,30.03,7.0,0.0
0.37,6,0,0,0,2.302585092994046,0,Cloudy,3,2,3,2,42.0,39.0,89.0,29.92,5.0,0.0
